route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
RLE,DAILY,RLE_NB_0860,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0870,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0880,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0890,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0900,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0910,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0920,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0930,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0940,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0950,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0960,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0970,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0980,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_0990,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1000,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1010,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1020,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1030,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1040,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1050,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1060,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1070,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1080,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1090,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1100,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1110,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1120,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1130,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1140,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1150,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1160,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1170,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1180,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1190,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1200,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1210,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1220,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1230,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1240,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1250,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1260,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1270,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1280,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1290,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1300,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1310,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1320,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1335,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1350,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1365,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1380,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1395,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1410,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1425,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1440,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1455,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1470,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1485,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1500,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1515,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1530,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1545,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1560,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1575,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1590,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1605,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1620,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1635,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1650,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1665,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1680,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1695,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1710,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1725,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1740,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1755,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1770,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1785,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1800,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1815,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1830,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_NB_1845,95th/Dan Ryan,0,RLE_NB
RLE,DAILY,RLE_SB_0420,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0430,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0440,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0450,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0460,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0470,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0480,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0490,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0500,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0510,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0520,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0530,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0540,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0550,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0560,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0570,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0580,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0590,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0600,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0610,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0620,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0630,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0640,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0650,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0660,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0670,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0680,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0690,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0700,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0710,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0720,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0730,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0740,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0750,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0760,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0770,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0780,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0790,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0800,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0810,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0820,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0830,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0840,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0850,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0860,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0870,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0880,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0890,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0900,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0910,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0920,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0930,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0940,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0950,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0960,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0970,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0980,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_0990,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1000,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1010,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1020,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1030,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1040,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1050,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1060,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1070,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1080,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1090,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1100,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1110,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1120,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1130,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1140,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1150,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1160,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1170,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1180,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1190,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1200,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1210,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1220,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1230,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1240,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1250,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1260,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1270,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1280,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1290,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1300,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1310,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1320,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1335,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1350,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1365,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1380,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1395,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1410,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1425,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1440,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1455,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1470,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1485,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1500,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1515,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1530,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1545,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1560,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1575,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1590,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1605,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1620,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1635,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1650,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1665,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1680,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1695,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1710,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1725,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1740,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1755,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1770,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1785,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1800,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1815,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1830,130th Street,1,RLE_SB
RLE,DAILY,RLE_SB_1845,130th Street,1,RLE_SB
